domain_id,cath_class,architecture,topology,homology,n_residues,pdb_id
4cvuA03,3,20,20,80,390,4cvu
4cvuA05,2,60,40,10,89,4cvu
4cxfA01,1,10,1740,10,87,4cxf
4d1eA04,1,10,238,10,67,4d1e
4d1qA01,1,10,10,1070,54,4d1q
4d3sA01,3,40,50,720,158,4d3s
4d53A00,3,40,33,10,133,4d53
4d70A00,2,40,260,10,160,4d70
4d7sA01,1,10,287,630,67,4d7s
4d7xA00,1,10,246,20,86,4d7x
4d7yA00,2,60,120,40,131,4d7y
4d8mA03,2,100,10,40,199,4d8m
4da2A01,2,40,50,580,79,4da2
4dbgA00,3,10,20,90,82,4dbg
4dbgB02,1,10,8,10,61,4dbg
4dckA01,1,10,238,10,120,4dck
4dcmA01,3,40,50,150,174,4dcm
4dczA00,3,30,70,3600,55,4dcz
4ddnA00,2,100,10,30,154,4ddn
4deqA02,2,10,160,10,53,4deq
4dglB01,1,10,1820,10,96,4dgl
4dguA02,2,60,40,2670,104,4dgu
4dh2A00,2,60,40,680,158,4dh2
4dhiB02,1,20,1300,20,145,4dhi
4dhkB00,2,70,40,10,159,4dhk
4divS02,2,60,120,860,104,4div
4divV01,2,40,30,200,137,4div
4diw202,2,60,40,1830,104,4diw
4djdD01,3,20,20,20,309,4djd
4dkcB00,1,20,1250,80,160,4dkc
4dkwA00,3,30,420,280,194,4dkw
4dloB01,4,10,1240,10,66,4dlo
4dlqA01,4,10,1240,10,60,4dlq
4dlqA03,2,60,220,50,198,4dlq
4dnsB01,3,30,43,10,99,4dns
4dnxA01,3,10,400,10,193,4dnx
4dohB02,2,60,40,10,88,4doh
4dq5B00,1,10,530,50,160,4dq5
4drsA03,2,40,33,10,97,4drs
4dt5A00,2,150,10,20,143,4dt5
4durB01,3,50,4,10,81,4dur
4dwaB00,3,90,730,10,156,4dwa
4dxbA03,3,40,710,10,261,4dxb
4dzjA01,1,10,10,60,103,4dzj
4dzzA00,3,40,50,300,206,4dzz
4e01A01,1,20,140,20,154,4e01
4e04B01,3,30,450,20,112,4e04
4e1pA00,3,30,60,230,55,4e1p
4e1sA00,2,40,160,160,242,4e1s
4e1yA00,1,50,10,100,353,4e1y
4e57A03,2,30,120,10,65,4e57
4e5rA00,2,20,70,10,56,4e5r
4e6kG00,1,10,10,1100,57,4e6k
4e6sA00,1,10,4020,10,85,4e6s
4e79A02,2,160,10,10,210,4e79
4e79B01,3,40,1390,10,99,4e79
4e9jA02,3,30,1370,120,69,4e9j
4e9xA02,2,60,40,420,162,4e9x
4ea9A02,2,160,10,10,110,4ea9
4edgA01,3,90,980,10,134,4edg
4edgA03,1,20,50,20,60,4edg
4edmA00,1,10,418,10,127,4edm
4eexA02,3,40,50,720,140,4eex
4egvA02,2,40,50,840,75,4egv
4egwA02,1,20,58,340,119,4egw
4eibA00,2,60,40,2440,108,4eib
4ejqA02,2,60,200,20,117,4ejq
4ejrA00,2,60,120,20,163,4ejr
4ejyA01,3,30,310,260,112,4ejy
4ekuA01,3,10,20,90,117,4eku
4elnA00,3,90,176,10,237,4eln
4emiA03,3,30,390,30,91,4emi
4er8A00,3,30,70,1290,165,4er8
4ernA00,3,40,50,300,229,4ern
4ersA00,4,10,1240,10,96,4ers
4es8B01,2,60,120,1240,196,4es8
4etmB00,3,40,50,2300,159,4etm
4ev6A03,1,20,58,340,58,4ev6
4ex4A03,1,20,1220,12,137,4ex4
4ex5B01,2,40,50,140,139,4ex5
4ex6A02,1,10,150,240,67,4ex6
4f0aB02,3,30,2460,20,68,4f0a
4f0qD01,2,30,280,20,255,4f0q
4f2cB00,0,0,0,0,0,4f2c
4f3vB01,1,25,40,10,272,4f3v
4f52C02,3,30,230,130,159,4f52
4f7eA01,3,30,500,10,175,4f7e
4f85A00,3,40,50,150,246,4f85
4f87B00,3,30,720,190,62,4f87
4f8lA00,2,60,40,3590,138,4f8l
4f92B03,1,10,10,10,92,4f92
4f9zA01,3,40,30,10,103,4f9z
4f9zA02,3,40,30,10,116,4f9z
4faoC00,2,10,60,10,75,4fao
4fbrA02,2,40,128,450,134,4fbr
4fchA02,2,60,40,3610,104,4fch
4fcyA01,1,10,10,60,78,4fcy
4fcyB02,1,10,10,60,65,4fcy
4fcyB04,2,30,30,130,70,4fcy
4fd4A00,3,40,630,30,212,4fd4
4fd7A00,3,40,630,30,237,4fd7
4fe9A02,2,60,40,3620,114,4fe9
4fe9A03,2,60,40,3620,110,4fe9
4feiA00,2,60,40,790,102,4fei
4fguB02,1,10,132,130,125,4fgu
4fhdA02,3,80,30,30,227,4fhd
4fhrA00,3,40,1550,10,182,4fhr
4fi3F02,3,40,50,1980,126,4fi3
4fixA01,3,90,550,60,403,4fix
4fk8B01,2,40,30,10,95,4fk8
4fl0A02,3,40,640,10,256,4fl0
4fl4F02,2,60,40,4130,157,4fl4
4fldA00,1,25,40,90,129,4fld
4fm9A04,3,30,1360,40,104,4fm9
4fmlA00,3,90,176,10,204,4fml
4fn5A05,3,30,70,240,89,4fn5
4fnvA01,1,50,10,100,377,4fnv
4fomA02,2,60,40,10,99,4fom
4fomA03,2,60,40,10,92,4fom
4fp9A02,3,40,50,150,226,4fp9
4fppA02,3,30,565,10,137,4fpp
4fppB01,1,10,287,130,71,4fpp
4fprB00,3,30,70,2910,128,4fpr
4fpvB00,3,60,10,10,257,4fpv
4fqgB03,1,10,10,440,66,4fqg
4fqmA02,3,90,209,20,242,4fqm
4fquA02,1,20,1050,10,111,4fqu
4fr2A01,3,40,50,1970,184,4fr2
4ftfA00,3,30,300,250,109,4ftf
4fvmA02,3,30,70,2820,103,4fvm
4fw1A02,2,30,30,10,54,4fw1
4fw1B01,3,30,420,10,162,4fw1
4fxeA00,1,10,1220,10,68,4fxe
4fy1100,2,60,120,20,217,4fy1
4fyqA01,2,60,40,1730,220,4fyq
4fytA03,2,60,40,1910,86,4fyt
4fzmA01,1,10,150,880,124,4fzm
4g08A01,3,55,50,30,70,4g08
4g0aA01,3,90,1400,10,144,4g0a
4g0mA00,3,40,50,2300,135,4g0m
4g1eA02,2,60,40,1460,161,4g1e
4g1gA02,2,70,20,60,169,4g1g
4g1iA02,3,30,300,170,71,4g1i
4g1iA03,3,30,70,1770,69,4g1i
4g1vA02,2,40,30,10,118,4g1v
4g1vA03,3,40,50,80,136,4g1v
4g59C02,3,30,500,30,158,4g59
4g6hA00,3,50,50,100,472,4g6h
4g6vB00,3,30,70,2920,103,4g6v
4g7eA01,3,30,280,10,121,4g7e
4g80T00,1,20,120,350,139,4g80
4g92B00,1,10,20,10,92,4g92
4g92C00,1,10,20,10,117,4g92
4gaoA02,1,10,238,200,103,4gao
4gc0A01,1,20,1250,20,249,4gc0
4gcmA02,3,50,50,60,124,4gcm
4gdfA02,1,10,10,510,94,4gdf
4gh7A00,2,40,128,20,174,4gh7
4gi3C00,3,30,60,30,57,4gi3
4gioA00,2,60,40,3230,96,4gio
4gipD02,2,40,490,10,89,4gip
4gkfA00,1,10,520,30,146,4gkf
4gkgA00,1,20,5,170,52,4gkg
4gklA02,2,60,40,1180,88,4gkl
4glaC00,2,40,50,140,89,4gla
4gn1A01,3,10,20,90,90,4gn1
4gnsA03,3,40,50,10190,119,4gns
4gnxC02,2,40,50,140,141,4gnx
4gqxA00,3,40,930,10,151,4gqx
4griA04,1,10,8,70,53,4gri
4gs7C02,2,60,40,10,98,4gs7
4guaA01,3,90,70,110,147,4gua
4gvbA00,3,30,70,440,77,4gvb
4gwmB03,2,60,210,10,164,4gwm
4gx0B04,3,40,50,720,131,4gx0
4gx0B05,3,30,70,1450,82,4gx0
4gx5A01,1,10,287,70,103,4gx5
4h0oA02,3,30,420,40,205,4h0o
4h14A00,2,60,120,960,287,4h14
4h2iA02,3,90,780,10,212,4h2i
4h2wA00,3,30,930,10,295,4h2w
4h5bA00,3,30,1460,70,152,4h5b
4h61A00,3,10,450,580,137,4h61
4h63H01,1,20,58,1710,72,4h63
4h6pA00,3,40,50,360,184,4h6p
4h9qC00,1,20,58,2170,205,4h9q
4hbdA00,1,25,40,20,245,4hbd
4hceA00,2,40,50,860,129,4hce
4hd5A01,2,60,40,3760,97,4hd5
4hdjA00,2,130,10,10,355,4hdj
4hehA01,1,10,1240,10,83,4heh
4hgzA02,2,20,25,570,60,4hgz
4hh3C02,3,40,50,280,132,4hh3
4hi0E00,3,40,50,300,196,4hi0
4hizA03,2,40,30,20,81,4hiz
4hjzA00,1,10,530,10,183,4hjz
4hkqA04,3,10,20,370,76,4hkq
4hl4A01,1,10,8,1310,146,4hl4
4hl4A02,1,10,472,80,134,4hl4
4hl6A02,3,30,1540,10,92,4hl6
4horA02,1,25,40,10,65,4hor
4hppA01,3,10,20,70,101,4hpp
4hq1A02,3,80,10,10,126,4hq1
4hr3A01,1,10,540,10,137,4hr3
4hrzB00,3,10,450,40,123,4hrz
4hs1A00,3,40,30,10,84,4hs1
4huqS00,1,10,1760,20,164,4huq
4huzA02,3,10,180,10,151,4huz
4hvzA02,3,30,70,2970,112,4hvz
4hw6A01,2,60,40,10,97,4hw6
4hwiB01,3,10,20,90,71,4hwi
4hwiB02,1,20,58,120,106,4hwi
4hxiA02,1,25,40,420,80,4hxi
4hzuS00,1,10,1760,20,164,4hzu
4i0xG00,1,10,287,1060,68,4i0x
4i1tA02,3,30,70,2640,84,4i1t
4i2aA01,1,10,150,110,94,4i2a
4i2oA01,2,60,120,10,118,4i2o
4i3gA03,2,60,120,380,107,4i3g
4i4m600,3,10,20,10,55,4i4m
4i4nA00,3,40,50,880,281,4i4n
4i4oA00,2,80,10,50,146,4i4o
4i4tF01,3,40,50,11480,63,4i4t
4i5sA01,1,10,8,500,65,4i5s
4i69A00,3,30,70,1800,79,4i69
4i6jB02,3,80,10,10,352,4i6j
4i6pA00,3,10,20,90,84,4i6p
4i6uB00,1,10,260,40,77,4i6u
4i6xA00,3,40,30,10,117,4i6x
4i7zA00,1,20,810,10,213,4i7z
4i83A00,3,10,129,10,144,4i83
4i92A01,3,30,200,20,96,4i92
4i98B01,1,10,10,10,73,4i98
4i99C00,1,10,10,580,70,4i99
4i9cA01,1,25,40,10,151,4i9c
4i9cA02,1,25,40,10,221,4i9c
4ic7E00,3,10,20,90,111,4ic7
4ic9A00,1,10,150,90,130,4ic9
4icvA00,3,10,20,90,84,4icv
4idhA01,3,40,50,300,208,4idh
4idvA02,1,10,510,10,204,4idv
4ie5A02,1,20,58,1470,134,4ie5
4iejA00,1,10,10,60,75,4iej
4ifdE00,3,30,230,70,267,4ifd
4ifdG01,2,40,50,100,61,4ifd
4ifsA01,2,30,29,150,132,4ifs
4ig8A02,1,10,1410,20,185,4ig8
4igbB02,2,60,40,740,143,4igb
4iggA01,1,10,287,160,67,4igg
4iggB02,1,20,120,230,121,4igg
4ihbD00,2,60,40,150,128,4ihb
4ihqA02,1,10,390,40,64,4ihq
4ihqB01,3,30,450,370,159,4ihq
4ihqB03,3,40,50,300,289,4ihq
4ihqB05,0,0,0,0,0,4ihq
4ii1A02,2,30,30,140,56,4ii1
4ii2A01,3,50,50,80,115,4ii2
4ii2A03,2,40,30,180,79,4ii2
4iihB04,2,60,40,10,107,4iih
4iiyA01,3,40,50,10740,164,4iiy
4ij7A00,1,10,238,270,172,4ij7
4il6Z00,1,10,287,740,61,4il6
4iltC00,2,60,130,10,155,4ilt
4ilyA02,3,30,386,10,95,4ily
4impA02,3,40,50,11460,211,4imp
4incB00,3,30,428,10,112,4inc
4inoA01,3,40,50,1980,136,4ino
4iopA00,3,10,100,10,117,4iop
4ioyX02,2,30,29,30,115,4ioy
4ip2A02,3,40,1670,10,129,4ip2
4ip8A00,1,10,132,110,105,4ip8
4ipaA02,1,10,10,10,61,4ipa
4issA02,1,20,58,1700,76,4iss
4it4A02,1,20,58,80,91,4it4
4itrB00,1,10,3290,10,296,4itr
4iucS01,3,40,50,700,177,4iuc
4iugA05,2,60,120,260,176,4iug
4iupB01,2,40,50,40,62,4iup
4iv9A03,1,10,405,40,149,4iv9
4ivfA02,1,20,1050,10,116,4ivf
4ivnA02,3,40,50,10490,188,4ivn
4iwxA01,3,40,50,20,116,4iwx
4ix3A01,3,30,200,20,113,4ix3
4ix3A02,1,10,510,10,233,4ix3
4ixjA02,3,30,1690,20,147,4ixj
4j11D00,1,10,287,850,86,4j11
4j27A02,2,60,40,1180,89,4j27
4j2nC00,0,0,0,0,0,4j2n
4j3bA01,2,60,40,1730,187,4j3b
4j3vA04,2,60,40,1180,77,4j3v
4j7rB03,2,60,40,1180,122,4j7r
4j8qA01,2,40,50,500,76,4j8q
4j8sA00,1,25,40,840,180,4j8s
4jb3A02,1,10,150,240,72,4jb3
4jbjA01,2,40,50,140,110,4jbj
4jc0A02,3,30,750,210,111,4jc0
4jc0A03,3,30,750,200,120,4jc0
4jc8A01,3,40,50,2060,136,4jc8
4jdzB03,2,60,40,10,125,4jdz
4jehA04,1,25,40,60,120,4jeh
4jgiA01,1,10,1240,10,80,4jgi
4jgsE00,1,10,287,210,84,4jgs
4jiwD00,2,60,200,60,93,4jiw
4jixB00,3,30,2010,10,104,4jix
4jj0B00,2,30,42,60,180,4jj0
4jk8B01,3,30,420,230,152,4jk8
4jlcA03,3,10,20,90,80,4jlc
4jmfB00,3,30,1460,10,116,4jmf
4jmqA02,2,40,30,290,87,4jmq
4joiC00,2,40,50,140,118,4joi
4joxA00,2,60,270,50,118,4jox
4jp0A01,2,80,10,50,142,4jp0
4jqfA02,1,10,10,10,73,4jqf
4jqiA01,2,60,40,840,172,4jqi
4jrfA03,1,10,20,150,106,4jrf
4js8A01,3,30,200,20,89,4js8
4juyB00,1,20,58,2190,188,4juy
4jvcA00,3,40,190,290,203,4jvc
4jzjC01,2,60,40,3850,76,4jzj
4jzsA00,3,90,79,10,158,4jzs
4k12A00,2,10,70,10,64,4k12
4k2xA03,3,40,30,120,112,4k2x
4k30A00,3,40,630,30,153,4k30
4k3bA01,3,10,20,310,69,4k3b
4k3cA02,3,10,20,310,76,4k3c
4k6nA01,0,0,0,0,0,4k6n
4k6nA02,3,20,10,10,153,4k6n
4k71B01,3,30,500,10,171,4k71
4k7bA00,1,20,120,1740,111,4k7b
4k7jA01,3,40,50,1110,226,4k7j
4k84A00,1,10,3520,10,206,4k84
4k90A01,3,10,170,10,201,4k90
4k90A02,1,10,390,10,188,4k90
4kboA02,3,30,30,30,52,4kbo
4kbuK02,1,10,10,250,71,4kbu
4kcaA02,2,115,10,20,393,4kca
4kcaA03,2,40,128,10,97,4kca
4kdiD00,3,10,20,90,75,4kdi
4ke4A01,3,30,559,10,214,4ke4
4kfcB02,1,10,10,10,99,4kfc
4kfuA00,3,40,50,300,205,4kfu
4kigA02,3,40,50,150,178,4kig
4kjmA02,1,20,5,420,55,4kjm
4kjzB01,1,10,10,2480,67,4kjz
4kjzB03,2,40,30,10,126,4kjz
4kksA03,2,40,50,100,72,4kks
4kmcA00,1,20,58,1290,79,4kmc
4kmwA00,1,10,490,10,137,4kmw
4knuA02,2,60,40,420,159,4knu
4kooB00,2,30,31,10,162,4koo
4kp2A01,3,30,499,10,271,4kp2
4kp2A02,3,30,499,10,144,4kp2
4kpnA00,3,90,245,10,318,4kpn
4kqeA02,3,30,40,230,84,4kqe
4kr6A02,3,40,50,620,217,4kr6
4krdB00,1,10,472,10,190,4krd
4ktyB04,2,60,40,10,100,4kty
4ku9A02,3,40,5,100,87,4ku9
4kujA01,3,30,200,20,150,4kuj
4kv2A00,3,10,20,90,90,4kv2
4kx6C00,1,20,1300,10,130,4kx6
4kxfB02,1,10,1900,50,57,4kxf
4kypA00,3,30,30,10,72,4kyp
4l08A00,3,40,50,850,206,4l08
4l0rB00,1,20,58,90,73,4l0r
4l4qA03,3,30,300,10,125,4l4q
4l7qA00,3,40,50,880,287,4l7q
4l8jA04,1,10,287,470,59,4l8j
4l9eA00,3,30,450,20,115,4l9e
4l9mA01,1,20,870,10,133,4l9m
4la2A00,2,60,120,10,190,4la2
4labA00,3,30,2350,10,187,4lab
4lbhA00,3,30,70,1060,94,4lbh
4lc1A03,1,10,287,130,65,4lc1
4lctA00,1,25,40,570,318,4lct
4ldvA02,2,40,330,10,106,4ldv
4le3C00,2,60,120,1160,242,4le3
4le7A02,2,90,10,10,82,4le7
4leeA02,2,60,40,2430,152,4lee
4leuA00,1,25,40,10,182,4leu
4lflA00,3,40,1400,10,142,4lfl
4lgyA02,1,10,8,750,62,4lgy
4lj7A01,3,40,50,300,212,4lj7
4llfD02,2,60,40,4030,120,4llf
4llgM00,3,10,20,510,50,4llg
4lloC00,2,60,120,10,168,4llo
4lmoA00,1,10,132,70,251,4lmo
4lmvA02,1,20,1050,10,147,4lmv
4lo4B02,2,60,120,1080,152,4lo4
4lp7A01,2,70,20,30,121,4lp7
4lr2A02,3,30,1360,180,96,4lr2
4lrkA02,1,10,510,10,90,4lrk
4lryA01,3,40,50,10440,173,4lry
4lrzE01,3,30,450,40,178,4lrz
4lsxC00,3,80,10,10,185,4lsx
4lu1A00,3,90,950,10,191,4lu1
4luhA02,1,10,246,10,89,4luh
4lvnP00,3,30,70,2380,81,4lvn
4lxqB00,3,40,50,12230,274,4lxq
4lyqA00,3,20,20,80,414,4lyq
4lziA01,3,10,450,10,90,4lzi
4m00A03,2,60,40,10,86,4m00
4m0sA00,1,10,437,20,142,4m0s
4m1xD00,3,30,1360,240,72,4m1x
4m37A02,2,70,160,11,170,4m37
4m4pA02,2,60,40,1770,59,4m4p
4m4sA02,2,40,30,10,115,4m4s
4m5bA00,1,10,1760,20,214,4m5b
4m6gA00,3,40,630,40,214,4m6g
4m70B00,1,10,246,200,91,4m70
4m7rA00,3,40,50,150,180,4m7r
4makB00,3,30,70,240,76,4mak
4mb4A02,2,60,40,10,79,4mb4
4meiA00,3,10,450,230,136,4mei
4mfiA00,3,40,190,10,403,4mfi
4mgrA02,3,40,640,10,378,4mgr
4mj7A00,3,40,50,1010,157,4mj7
4ml1A02,3,40,30,10,129,4ml1
4mlgG00,2,115,10,20,324,4mlg
4mloA03,1,10,10,60,61,4mlo
4mmhA02,2,70,98,70,277,4mmh
4mmkI00,2,30,30,100,70,4mmk
4mo0A00,3,30,780,10,79,4mo0
4msxA01,3,30,40,10,93,4msx
4mt1A08,3,30,2090,10,89,4mt1
4mtkA02,3,55,50,10,92,4mtk
4mtlA00,3,40,50,150,208,4mtl
4mtnA03,3,30,300,20,79,4mtn
4mypA00,2,60,40,1850,121,4myp
4n2cA02,2,60,40,1700,173,4n2c
4n3gA02,2,40,30,10,101,4n3g
4n4uB00,3,40,190,170,302,4n4u
4n6qA00,2,60,40,3960,178,4n6q
4n73A00,1,10,565,10,198,4n73
4n7rC02,3,20,180,10,111,4n7r
4n8nC00,3,30,70,3040,99,4n8n
4n9jA02,3,30,1120,130,107,4n9j
4nbzA00,2,10,270,10,136,4nbz
4nc7A00,1,10,10,1250,79,4nc7
4ncbA02,3,30,70,2620,76,4ncb
4ncbA05,3,40,50,2300,147,4ncb
4ncdA02,2,60,40,3970,88,4ncd
4neeB00,1,25,10,10,388,4nee
4neiA01,1,50,10,100,341,4nei
4ng0B00,3,10,430,110,96,4ng0
4nh0A03,3,40,50,300,242,4nh0
4njhA00,3,20,20,70,209,4njh
4njmA02,3,40,50,720,166,4njm
4nkbA01,3,30,1120,120,114,4nkb
4nl4H01,3,40,1440,60,111,4nl4
4nleA03,1,10,40,30,76,4nle
4nmxA01,3,30,70,80,88,4nmx
4nn1A00,1,10,357,10,205,4nn1
4nn5B01,2,60,40,1870,93,4nn5
4nnrA00,3,10,50,40,102,4nnr
4nphA02,1,20,1270,330,74,4nph
4npsA02,2,40,50,140,58,4nps
4nqwB00,1,10,10,1320,73,4nqw
4nreA01,2,60,60,20,120,4nre
4ns5A02,2,30,30,140,90,4ns5
4ntcA02,3,50,50,60,124,4ntc
4nurA02,1,25,40,880,141,4nur
4nutA00,3,30,1330,30,122,4nut
4nwvA01,2,60,120,20,184,4nwv
4nx0A01,3,20,20,70,344,4nx0
4nxjB00,1,20,920,10,117,4nxj
4nyzA03,1,20,960,20,65,4nyz
4nz1A01,3,20,20,370,308,4nz1
4nzcA02,3,10,50,10,97,4nzc
4nzjA03,2,60,40,1180,87,4nzj
4o30B00,2,170,270,10,216,4o30
4o4xA02,2,40,160,90,166,4o4x
4o5qA01,3,40,30,80,200,4o5q
4o6mA01,3,90,550,30,135,4o6m
4o6yB00,1,20,120,1770,211,4o6y
4o7oA02,3,90,1200,10,239,4o7o
4o96A01,3,30,200,20,73,4o96
4obxA00,3,40,50,150,235,4obx
4oc8A01,2,30,280,20,215,4oc8
4oc8A02,3,40,1350,10,172,4oc8
4od4A01,1,10,357,140,156,4od4
4od9A00,2,40,70,10,97,4od9
4oelA02,3,90,70,10,153,4oel
4oelB00,2,40,50,170,69,4oel
4ofyD04,2,60,40,10,100,4ofy
4og1A02,1,10,12,10,58,4og1
4oj5A01,3,30,2020,50,84,4oj5
4oj5A03,2,160,20,10,399,4oj5
4oj5C04,2,160,20,130,185,4oj5
4ok4A02,2,70,98,70,361,4ok4
4omfG01,3,40,50,700,159,4omf
4oq1A02,2,60,40,10,109,4oq1
4oq8A00,2,60,120,220,144,4oq8
4ou7A00,1,10,8,1180,71,4ou7
4owzA00,3,10,130,10,134,4owz
4oxrA01,3,40,50,1980,148,4oxr
4p02A02,3,90,550,10,242,4p02
4p02A03,2,40,10,220,122,4p02
4p02B01,2,60,120,260,133,4p02
4p02B03,2,60,120,260,143,4p02
4p1zA00,3,40,50,2300,127,4p1z
4p2bA03,1,10,1160,10,79,4p2b
4p2cA01,3,40,420,10,170,4p2c
4p6vF01,3,10,20,30,95,4p6v
4p78C00,3,30,920,30,66,4p78
4pbcB01,3,30,470,10,131,4pbc
4pdcE00,3,30,500,10,150,4pdc
4pg4B03,3,30,70,3100,75,4pg4
4ph8A00,2,60,40,2910,150,4ph8
4phzA02,1,10,287,710,97,4phz
4pkiG02,3,80,10,10,171,4pki
4pm4A01,3,40,50,1980,133,4pm4
4pn6A00,2,60,40,2900,167,4pn6
4pqdA00,3,90,570,10,105,4pqd
4pswA03,1,10,10,390,54,4psw
4pt1B00,1,10,238,20,128,4pt1
4pv2B00,3,60,20,30,131,4pv2
4pw3A01,3,90,420,10,252,4pw3
4pwqA02,3,30,1490,140,66,4pwq
4py5A01,3,30,310,10,72,4py5
4pypA00,1,20,1250,20,447,4pyp
4pytA01,3,30,43,10,88,4pyt
4pytA02,3,30,465,10,128,4pyt
4q11A00,3,30,310,230,126,4q11
4q2sA00,0,0,0,0,0,4q2s
4q45A03,1,10,150,20,55,4q45
4q5wA02,2,30,30,140,85,4q5w
4q9dB01,3,40,50,970,177,4q9d
4qasA00,3,40,50,1580,197,4qas
4qbdB01,1,10,238,10,82,4qbd
4qbnA00,3,40,1350,10,93,4qbn
4qbuA03,3,30,70,250,66,4qbu
4qdcA02,3,90,380,10,222,4qdc
4qhuC00,2,10,90,10,119,4qhu
4qiwB04,3,90,1110,10,163,4qiw
4qiwK00,3,90,940,10,56,4qiw
4qjfB01,6,10,140,10,54,4qjf
4qloA00,3,40,50,1820,327,4qlo
4qlzB00,3,90,80,10,283,4qlz
4qm6A00,3,40,50,300,171,4qm6
4qmfB01,3,30,1370,10,82,4qmf
4qmiA00,1,25,10,10,228,4qmi
4qncB00,1,20,1280,290,82,4qnc
4qnlA02,2,10,10,80,59,4qnl
4qpgA00,2,60,120,20,225,4qpg
4qpiC00,2,60,120,20,246,4qpi
4qpwA00,2,60,120,260,142,4qpw
4qqbX01,2,40,50,140,68,4qqb
4qshA05,1,10,472,90,127,4qsh
4qxbB00,6,10,280,250,68,4qxb
4qxdB02,3,40,190,80,131,4qxd
4qzvB02,2,20,210,30,68,4qzv
4r33A00,3,20,20,70,384,4r33
4r36A02,1,20,1180,10,66,4r36
4r5qA00,3,90,320,10,215,4r5q
4r60A01,3,40,350,10,162,4r60
4r7pA02,2,160,10,10,113,4r7p
4r8zA00,1,10,3210,10,218,4r8z
4r9iA02,2,30,39,10,100,4r9i
4r9pA00,2,60,200,10,210,4r9p
4rajA00,1,20,910,10,216,4raj
4rbnA01,3,10,450,330,129,4rbn
4rdtA01,2,170,130,10,123,4rdt
4rf1A01,3,10,20,540,55,4rf1
4ri1C00,3,40,630,30,175,4ri1
4rpaA02,3,10,310,20,120,4rpa
4rr5A02,3,30,70,250,64,4rr5
4ruvA00,3,40,30,10,106,4ruv
4rv2B00,3,10,129,10,141,4rv2
4ry2A01,3,90,70,10,141,4ry2
4s2rP02,3,40,350,10,158,4s2r
4tjvA00,3,50,30,30,165,4tjv
4tknA01,3,10,20,90,96,4tkn
4tmpA00,2,60,40,1970,138,4tmp
4tpsA00,3,30,310,250,140,4tps
4tq1A03,1,10,246,190,58,4tq1
4tqrA03,1,10,150,20,67,4tqr
4tquM01,1,10,3720,10,245,4tqu
4tvoA01,3,40,50,720,153,4tvo
4tvoB02,3,90,110,10,174,4tvo
4tvsA00,3,40,50,12190,224,4tvs
4tx1A00,3,40,50,1110,213,4tx1
4tx8A01,2,10,10,20,53,4tx8
4tx8A02,3,20,20,80,321,4tx8
4tyzA00,2,30,29,30,109,4tyz
4u19B02,1,10,12,10,52,4u19
4u1cA01,4,10,860,10,52,4u1c
4u2vA02,1,10,437,10,80,4u2v
4u33A03,3,20,20,80,371,4u33
4u49B02,2,160,20,10,228,4u49
4u5hA00,1,20,120,1800,85,4u5h
4u5pA00,3,30,429,10,140,4u5p
4u77A00,3,30,710,10,121,4u77
4u7nA01,1,10,287,130,66,4u7n
4u8uM02,2,40,128,620,166,4u8u
4u99B00,3,90,1520,10,186,4u99
4ub9A02,3,20,20,140,345,4ub9
4uc4A02,3,10,330,70,55,4uc4
4uejA02,3,40,50,720,138,4uej
4uhvA03,4,10,220,110,63,4uhv
4ui9Y03,1,25,40,10,80,4ui9
4ujkM00,2,40,50,1000,155,4ujk
4uqxA01,1,25,40,10,89,4uqx
4usaA02,1,10,150,120,119,4usa
4uurA00,1,10,490,10,124,4uur
4uuwB02,3,30,70,2860,74,4uuw
4uy4A00,2,80,10,70,203,4uy4
4uzsA03,2,60,40,1180,62,4uzs
4v0bA00,3,30,720,210,63,4v0b
4v19O00,2,40,150,20,115,4v19
4v1ap00,3,40,30,10,97,4v1a
4v28A00,3,20,20,80,349,4v28
4v2bA00,2,60,40,10,106,4v2b
4w6qA02,3,40,50,2000,157,4w6q
4w8pA02,1,20,120,230,130,4w8p
4wcgA00,1,10,10,10,61,4wcg
4wcjA00,3,20,20,370,233,4wcj
4wczA02,1,10,12,10,54,4wcz
4wesA03,3,40,50,1980,112,4wes
4wf7A03,2,60,40,1180,84,4wf7
4wfoA04,3,10,450,60,134,4wfo
4wfqA00,3,40,50,410,192,4wfq
4whiA00,2,40,128,600,102,4whi
4wipA00,2,40,240,130,81,4wip
4wj0A01,3,100,10,20,80,4wj0
4wj4A03,3,30,1360,30,150,4wj4
4wjg203,2,40,10,10,89,4wjg
4wksC03,1,10,1400,10,182,4wks
4wl2A00,3,60,60,10,347,4wl2
4wnbA00,3,10,129,10,169,4wnb
4wqkA00,3,30,460,40,175,4wqk
4wz3B02,3,30,40,10,71,4wz3
4wzxA01,1,20,58,80,75,4wzx
4x33A00,3,10,660,10,60,4x33
4x8yB00,3,10,120,10,110,4x8y
4xaaA00,2,60,120,620,221,4xaa
4xc7B01,3,40,50,280,144,4xc7
4xfsA00,2,80,10,50,156,4xfs
4xgqA00,3,40,50,1010,132,4xgq
4xjwA03,2,40,220,10,98,4xjw
4xjxA03,3,40,50,300,191,4xjx
4xjxA04,3,40,50,300,270,4xjx
4xk8F00,1,10,8,110,151,4xk8
4xk8d00,3,30,1470,10,140,4xk8
4xo9A02,2,60,40,1090,122,4xo9
